2786|0.40009880202694836,4247|0.3611575592573077,3526|0.2919201796799047,2245|0.2870189239409639,815|0.26086956521739135,4638|0.24077170617153845,298|0.23312620206007845,3831|0.23312620206007845,3633|0.22227711223719354,1202|0.2222771122371935,440|0.2173913043478261,4396|0.21535276082326618,172|0.21281413268968719,685|0.21281413268968719,1603|0.21281413268968719,4772|0.21281413268968719,925|0.2085144140570748,4522|0.20851441405707477,2802|0.2044652050273827,1739|0.20228869496966945,1816|0.20228869496966945,3144|0.20228869496966945,72|0.20064308847628204,1300|0.20064308847628204,4065|0.19702760155977517
226|0.28603877677367767,3247|0.2727272727272727,4247|0.24618298195866548,2613|0.24618298195866542,2161|0.23836564731139806,2684|0.23836564731139806,638|0.22727272727272724,440|0.22227711223719354,3756|0.22019275302527208,4401|0.21320071635561041,530|0.20683507599800763,1731|0.20145574100634503,2695|0.20100756305184242,3216|0.20100756305184242,1569|0.19564639521780736,2171|0.19564639521780736,2931|0.19564639521780736,4781|0.19145989526687088,47|0.19069251784911845,2299|0.19069251784911845,2496|0.19069251784911845,1348|0.18609684207969415,2093|0.18609684207969415,3827|0.18609684207969415,3836|0.1846372364689991
864|0.3916747259003201,1056|0.35634832254989923,41|0.3202563076101743,768|0.3202563076101743,4401|0.3061862178478973,122|0.297939785765562,3225|0.2727723627949905,1076|0.26111648393354675,1826|0.26111648393354675,3795|0.26111648393354675,278|0.2608745973749755,1390|0.2553769592276246,1872|0.2553769592276246,490|0.25000000000000006,660|0.25000000000000006,1652|0.25000000000000006,2964|0.25000000000000006,600|0.2475368857441686,2205|0.2475368857441686,3361|0.2475368857441686,4734|0.2475368857441686,1422|0.24494897427831788,2163|0.24494897427831788,3749|0.24494897427831788,674|0.24056261216234412
1099|0.23328473740792174,2578|0.20619652471058064,716|0.2057377999494559,1200|0.19920476822239894,1266|0.18609684207969415,1440|0.18609684207969415,2448|0.18609684207969415,3007|0.18609684207969415,446|0.18200630207731605,1390|0.18200630207731605,2320|0.18200630207731605,510|0.17817416127494962,645|0.17817416127494962,1131|0.17817416127494962,1586|0.17817416127494962,2198|0.17817416127494962,3445|0.17817416127494962,2388|0.17457431218879393,2753|0.17457431218879393,3749|0.17457431218879393,2046|0.17118419700436519,3335|0.1690308509457033,4111|0.1690308509457033,2169|0.16798421022632323,3012|0.16798421022632323
1814|0.3602883460614461,1489|0.31950482521134693,3675|0.3086066999241838,1091|0.30463589792247125,2062|0.29166666666666674,1992|0.2738612787525831,2078|0.2672612419124244,2128|0.2672612419124244,1355|0.2608745973749755,2323|0.2553769592276246,2359|0.24494897427831788,1986|0.24056261216234412,4247|0.2357022603955159,681|0.23570226039551584,1386|0.22821773229381923,1061|0.22742941307367107,140|0.21281413268968719,2179|0.21281413268968719,2011|0.21081851067789195,645|0.2083333333333334,1603|0.2083333333333334,1736|0.2083333333333334,1629|0.20412414523193154,473|0.20016019225635895,795|0.19641855032959654
1395|0.604814736759006,956|0.5,1070|0.4090909090909091,799|0.3916747259003201,4401|0.3198010745334156,1633|0.27914526311954124,740|0.2727272727272727,389|0.26111648393354675,541|0.25087260300212727,768|0.25087260300212727,4327|0.24618298195866542,466|0.2445579940222592,3988|0.2445579940222592,3230|0.23836564731139806,2995|0.23262105259961768,4623|0.23262105259961768,732|0.22727272727272724,770|0.22727272727272724,1271|0.22727272727272724,658|0.22613350843332267,322|0.22227711223719354,2964|0.21759706994462233,577|0.2175970699446223,4344|0.2175970699446223,232|0.21320071635561044
500|0.4008918628686365,44|0.3471825374147068,223|0.3466876226407683,1186|0.338501600193165,405|0.3196810065455029,116|0.30316953129541613,204|0.3015113445777636,541|0.2773500981126146,4401|0.2651650429449553,1490|0.2626128657194451,271|0.2474873734152916,225|0.2426813358485378,1152|0.2426813358485378,2592|0.2390457218668787,1002|0.23717082451262844,3031|0.2338535866733713,273|0.23385358667337128,1395|0.23145502494313788,4623|0.23145502494313788,442|0.22978625750451445,230|0.22613350843332267,657|0.22613350843332267,566|0.22592402852876592,629|0.22225022225033336,82|0.22116293423234573
1771|0.29346959282671103,950|0.2727272727272727,1003|0.27247463045653303,1253|0.25854384499750954,4638|0.24618298195866548,782|0.24618298195866542,2371|0.24174688920761406,3352|0.24174688920761406,340|0.23836564731139806,973|0.22975187432024505,1058|0.22727272727272724,1457|0.22727272727272724,1505|0.22727272727272724,3785|0.22727272727272724,718|0.22613350843332267,1445|0.22227711223719354,1484|0.22227711223719354,3658|0.22227711223719354,3306|0.22019275302527208,574|0.2175970699446223,767|0.2175970699446223,1103|0.2175970699446223,3293|0.2175970699446223,4772|0.2175970699446223,285|0.21320071635561044
4541|0.3689323936863109,4499|0.3572172541558802,4402|0.34050261230349943,1314|0.31180478223116187,950|0.3046358979224712,1082|0.30323921743156135,513|0.297939785765562,1253|0.29704426289300234,1324|0.29704426289300234,1280|0.2886751345948129,3283|0.28022426915890253,773|0.2738612787525831,3954|0.2738612787525831,4101|0.2738612787525831,3225|0.2727723627949905,274|0.26726124191242445,612|0.26726124191242445,834|0.26726124191242445,919|0.26726124191242445,993|0.26726124191242445,1781|0.26533431525261625,4171|0.26533431525261625,1269|0.26352313834736496,2250|0.26111648393354675,1484|0.2553769592276246
67|0.3423683940087304,36|0.3202563076101743,184|0.31378581622109447,41|0.3076923076923077,294|0.2995723447576391,278|0.28644594961577313,977|0.28644594961577313,931|0.2862512870383358,539|0.28625128703833574,2851|0.2853908964926965,94|0.27456258919345766,426|0.27456258919345766,2129|0.27456258919345766,2755|0.2699527623995085,754|0.269069117598525,0|0.264197974633739,131|0.2631174057921088,51|0.2594372608313854,1044|0.2594372608313854,1086|0.2594372608313854,1932|0.2594372608313854,52|0.25087260300212727,373|0.25087260300212727,461|0.25087260300212727,1794|0.25087260300212727
1010|0.23312620206007845,3894|0.22750787759664506,2634|0.22291128503014115,100|0.22227711223719354,3393|0.21535276082326618,3283|0.2044652050273827,407|0.1872514715682846,1509|0.18650096164806276,592|0.17782168978975482,1553|0.17782168978975482,1685|0.17782168978975482,583|0.1739130434782609,1512|0.1739130434782609,4567|0.1739130434782609,326|0.17025130615174974,2461|0.17025130615174974,4320|0.17025130615174974,248|0.16681153124565984,2517|0.16681153124565984,3057|0.16681153124565984,196|0.16357216402190616,4541|0.16151457061744964,2381|0.16051447078102563,3250|0.15762208124782012,830|0.15488061853247326
712|0.31304951684997057,1325|0.24999999999999997,1211|0.2439750182371333,3118|0.24397501823713327,3502|0.23904572186687872,1533|0.23312620206007845,979|0.22821773229381925,680|0.21926450482675733,2941|0.21926450482675733,3932|0.21693045781865616,1943|0.21081851067789198,2251|0.2051956704170308,4493|0.20225995873897262,1194|0.19999999999999998,2562|0.19999999999999998,3726|0.19999999999999998,167|0.19518001458970663,1362|0.19518001458970663,1820|0.19518001458970663,2283|0.19518001458970663,2423|0.19518001458970663,3034|0.19518001458970663,3341|0.19518001458970663,3495|0.19518001458970663,1156|0.19069251784911845
731|0.28603877677367767,1616|0.2727272727272727,3836|0.24618298195866548,1721|0.23354968324845687,164|0.22727272727272724,2001|0.22019275302527208,1282|0.21759706994462233,149|0.21320071635561044,2708|0.21320071635561041,4401|0.21320071635561041,4779|0.21320071635561041,711|0.20906050250177272,3696|0.20906050250177272,3616|0.20145574100634506,1361|0.20145574100634503,476|0.20100756305184242,2899|0.20100756305184242,3001|0.20100756305184242,1082|0.19795189561622392,3350|0.19795189561622392,534|0.19564639521780736,540|0.19564639521780736,1777|0.19564639521780736,4599|0.19564639521780736,1783|0.19069251784911845
1124|0.25087260300212727,2708|0.24514516892273006,691|0.23533936216582085,4247|0.22645540682891918,4638|0.22645540682891918,2474|0.22496063533292376,1790|0.22237479499833035,3883|0.22237479499833035,40|0.2185071122187689,278|0.21483446221182984,1726|0.21398024625545647,2325|0.21398024625545647,973|0.2113409861029041,1963|0.2096569673443837,2070|0.2096569673443837,350|0.20906050250177272,516|0.20906050250177272,638|0.20906050250177272,1505|0.20906050250177272,1851|0.20906050250177272,446|0.2044652050273827,513|0.2044652050273827,1792|0.2044652050273827,3669|0.2025478734167333,428|0.20016019225635895
1192|0.20080483222562473,1411|0.19518001458970663,3683|0.19069251784911845,1132|0.18650096164806276,1390|0.18650096164806276,2029|0.18650096164806276,346|0.18257418583505539,4038|0.1732050807568877,600|0.16269784336399212,1767|0.16269784336399212,3948|0.16269784336399212,3126|0.158113883008419,2137|0.1538967528127731,3363|0.1538967528127731,3853|0.1538967528127731,4608|0.1538967528127731,580|0.15,1893|0.15,2686|0.15,2780|0.15,4756|0.15,1087|0.14638501094227996,1729|0.14638501094227996,1809|0.14638501094227996,2237|0.14638501094227996
1556|0.2817879814705388,1105|0.23533936216582085,4638|0.22645540682891918,2371|0.22237479499833035,651|0.21926450482675733,1145|0.21483446221182986,2378|0.20906050250177272,1710|0.2044652050273827,3670|0.19611613513818404,1767|0.19026059766179765,2346|0.1887128390240993,2446|0.1887128390240993,3012|0.1887128390240993,3149|0.1887128390240993,3420|0.1887128390240993,4270|0.1887128390240993,3741|0.1853123291652753,2193|0.18490006540840975,2548|0.18490006540840975,2745|0.18208926018230745,3726|0.17541160386140586,2123|0.17118419700436519,3783|0.17118419700436519,1092|0.16724840200141816,2024|0.16724840200141816
2100|0.2995723447576391,46|0.29134281629169184,232|0.27456258919345766,38|0.2692307692307693,4759|0.26148818018424536,126|0.2594372608313854,241|0.2594372608313854,9|0.24019223070763074,854|0.24019223070763074,64|0.23076923076923078,182|0.22645540682891915,511|0.22645540682891915,4440|0.22645540682891915,1177|0.22568905807670636,14|0.22237479499833035,33|0.22237479499833035,79|0.22237479499833035,203|0.22237479499833035,788|0.22237479499833035,870|0.22237479499833035,3274|0.21926450482675733,7|0.21483446221182984,16|0.2113409861029041,1192|0.2113409861029041,174|0.20483662259967567
1177|0.40436804215159416,2803|0.2811267651158746,984|0.27975144247209416,2793|0.24999999999999997,880|0.2439750182371333,1701|0.23094010767585027,2764|0.23094010767585027,3207|0.23094010767585027,3530|0.2300894966542111,1829|0.22360679774997896,2229|0.21926450482675733,1431|0.21128856368212912,1452|0.21128856368212912,4265|0.2076136996343499,747|0.2051956704170308,1247|0.19999999999999998,3831|0.19999999999999998,4139|0.19999999999999998,1107|0.19518001458970663,1769|0.19518001458970663,2783|0.19518001458970663,2818|0.19069251784911845,3349|0.19069251784911845,3537|0.19069251784911845,76|0.18650096164806276
1624|0.25584085962673253,2719|0.25021729686848976,1231|0.24494897427831788,1993|0.24494897427831788,3366|0.24000000000000005,4247|0.23094010767585035,3031|0.22677868380553634,2118|0.2267786838055363,2513|0.22360679774997896,3813|0.21908902300206642,827|0.21320071635561044,3810|0.21320071635561044,4023|0.21320071635561044,1969|0.2085144140570748,2707|0.2065591117977289,650|0.20412414523193156,1373|0.20000000000000004,1840|0.20000000000000004,1295|0.2,4239|0.2,1540|0.19611613513818404,4626|0.19611613513818404,3054|0.1924500897298753,713|0.1889822365046136,1215|0.1889822365046136
4146|0.2528608687120868,2766|0.2173913043478261,2369|0.20228869496966945,3258|0.18650096164806276,644|0.18200630207731605,1853|0.17782168978975482,2147|0.17782168978975482,206|0.1739130434782609,237|0.1739130434782609,984|0.1739130434782609,1318|0.1739130434782609,1507|0.1739130434782609,4357|0.17349447958987207,557|0.17025130615174974,645|0.17025130615174974,1035|0.17025130615174974,1990|0.17025130615174974,2348|0.17025130615174974,1464|0.16718346377260587,2079|0.16718346377260587,3224|0.16718346377260587,3225|0.16718346377260587,363|0.16681153124565984,3131|0.16681153124565984,784|0.16357216402190616
2428|0.2611164839335468,3093|0.2611164839335468,4638|0.24618298195866548,3383|0.23354968324845687,3567|0.23262105259961768,717|0.22727272727272724,3541|0.22727272727272724,1512|0.22227711223719354,3173|0.22227711223719354,3275|0.22227711223719354,3391|0.21320071635561044,3594|0.21320071635561044,4370|0.21320071635561041,690|0.20906050250177272,1281|0.20515248496555455,3873|0.20145574100634506,975|0.20100756305184242,983|0.19795189561622392,1061|0.19795189561622392,2266|0.19564639521780736,3631|0.19564639521780736,3907|0.19462473604038072,4641|0.19284730395996746,2793|0.19069251784911845,3726|0.19069251784911845
1358|0.6172133998483675,2324|0.48349377841522806,2590|0.3394221166510653,1134|0.3105295017040594,2442|0.3105295017040594,2635|0.29649972666444047,615|0.2874944542499729,4401|0.28347335475692037,2060|0.2807449625374385,1382|0.2760262237369417,1573|0.2594372608313854,2068|0.2592814894208657,1047|0.2555506259999759,1564|0.2555506259999759,95|0.2545875386086578,268|0.2545875386086578,241|0.24999999999999992,2196|0.24999999999999992,830|0.2456518422202587,3643|0.2375954816557457,3837|0.2375954816557457,265|0.2364331218717302,3826|0.2364331218717302,4649|0.2364331218717302,3439|0.23145502494313788
4401|0.3535533905932738,142|0.30151134457776363,539|0.2948839123097943,168|0.28284271247461906,196|0.27735009811261463,2292|0.2614881801842454,67|0.25717224993681986,1390|0.24573659359149527,1428|0.24573659359149527,2320|0.24573659359149527,3203|0.24343224778007383,604|0.24056261216234412,654|0.24056261216234412,1827|0.24056261216234412,3670|0.23570226039551587,4450|0.23570226039551587,77|0.2311250817605122,225|0.2311250817605122,488|0.2311250817605122,347|0.2286647801900118,1253|0.2286647801900118,2410|0.2286647801900118,358|0.22680460581325726,922|0.22680460581325726,2066|0.22680460581325726
508|0.6668313367115807,334|0.478713553878169,28|0.3046358979224712,2087|0.2727272727272727,363|0.25584085962673253,91|0.23836564731139806,507|0.23262105259961768,770|0.22727272727272724,2967|0.22227711223719354,185|0.21320071635561044,2163|0.21320071635561044,4332|0.21320071635561044,4401|0.21320071635561041,1259|0.20100756305184242,466|0.19564639521780736,375|0.19069251784911845,1296|0.18844459036110223,2492|0.1818181818181818,2809|0.1818181818181818,3568|0.1818181818181818,1390|0.17782168978975482,1984|0.17782168978975482,2375|0.17782168978975482,270|0.17407765595569785,495|0.17407765595569785
1795|0.4089304100547654,2736|0.31524416249564025,4638|0.24077170617153845,1514|0.23918243661746993,1785|0.22227711223719354,808|0.2222771122371935,2278|0.22116293423234573,484|0.2173913043478261,2892|0.21535276082326618,2664|0.21281413268968719,4499|0.20851441405707477,1188|0.19702760155977517,75|0.18650096164806276,1727|0.18650096164806276,1793|0.18650096164806276,396|0.18200630207731605,1314|0.18200630207731605,1443|0.18200630207731605,2078|0.18200630207731605,950|0.17782168978975482,1178|0.17782168978975482,1537|0.17782168978975482,2340|0.17782168978975482,544|0.1739130434782609,823|0.1739130434782609
1049|0.4652421051992355,188|0.33333333333333337,425|0.3256694736394648,1269|0.2817180849095055,3349|0.27914526311954124,4638|0.25197631533948484,259|0.2380952380952381,2386|0.2380952380952381,307|0.23262105259961768,455|0.23262105259961768,1440|0.23262105259961768,4312|0.22750787759664506,767|0.22271770159368703,2704|0.22271770159368703,371|0.21821789023599242,2203|0.21398024625545647,2932|0.21170244960998527,457|0.20025046972870353,540|0.20025046972870353,372|0.19518001458970663,387|0.19518001458970663,437|0.19518001458970663,553|0.19518001458970663,884|0.19518001458970663,4589|0.19518001458970663
1672|0.3709911166081346,1144|0.3098386676965933,4638|0.29814239699997197,3098|0.2817180849095055,2038|0.26919095102908275,645|0.26352313834736496,1522|0.2581988897471611,2657|0.2581988897471611,2708|0.2581988897471611,2207|0.2531848417709166,4146|0.25048971643405976,2169|0.24845199749997662,2578|0.24397501823713325,1380|0.2369395511036369,2245|0.2369395511036369,2268|0.2369395511036369,3028|0.2369395511036369,3332|0.2369395511036369,2784|0.23624976928744731,216|0.23094010767585027,475|0.23094010767585027,1908|0.23094010767585027,24|0.22821773229381917,157|0.2253744679276044,208|0.2253744679276044
1054|0.5400617248673217,2101|0.48304589153964794,3008|0.4094615124266628,1880|0.2594372608313854,1084|0.2545875386086578,1397|0.253546276418555,4725|0.24174688920761406,3762|0.236227795630767,3609|0.21677749238102995,3701|0.21128856368212914,4008|0.20145574100634506,3080|0.1951800145897066,2252|0.18333969940564224,3883|0.17857142857142855,73|0.17546560158589908,2406|0.1690308509457033,2325|0.1649572197684645,1505|0.16116459280507603,76|0.15762208124782012,4180|0.15762208124782012,4392|0.15762208124782012,1335|0.15430334996209194,1432|0.15118578920369088,1334|0.14824986333222023,1752|0.14824986333222023
456|0.4296689244236597,586|0.4031128874149275,642|0.36997003669797185,628|0.3679900360969937,979|0.3602883460614461,599|0.35465423412053854,2522|0.3530090432487313,3516|0.33968311024337877,1188|0.3335621924974955,800|0.32776066832815337,2233|0.3271443280438123,1158|0.31378581622109447,1510|0.31378581622109447,1818|0.31378581622109447,2798|0.31378581622109447,2941|0.3076923076923077,2986|0.3076923076923077,4465|0.3076923076923077,787|0.3072549338995135,773|0.3069703067574603,236|0.30194054243855895,2052|0.30194054243855895,2650|0.2995723447576391,1877|0.2913428162916919,2757|0.2913428162916919
4247|0.33333333333333337,2364|0.32673201960653564,2362|0.32102894156205125,2759|0.3019405424385589,2802|0.3019405424385589,971|0.29629629629629634,2078|0.2939723678960656,2448|0.28721347895177635,2455|0.27498597046143514,3593|0.27498597046143514,753|0.27216552697590873,2939|0.27216552697590873,3550|0.2649064714130087,1814|0.26419797463373906,3935|0.26419797463373906,473|0.264197974633739,1547|0.25819888974716115,2771|0.25819888974716115,3637|0.25819888974716115,869|0.2581988897471611,4776|0.2581988897471611,2789|0.25717224993681986,3250|0.2545875386086578,3900|0.25197631533948484,3080|0.24845199749997662
4247|0.3692744729379982,4305|0.3015113445777636,1963|0.2849014411490949,4453|0.2820380374088831,2423|0.27914526311954124,887|0.2727272727272727,3989|0.2727272727272727,4781|0.26804385337361925,1806|0.26673253468463226,2987|0.26111648393354675,1732|0.25854384499750954,1779|0.25854384499750954,2158|0.25584085962673253,3116|0.251259453814803,4530|0.251259453814803,923|0.25087260300212727,1300|0.24618298195866545,1384|0.2445579940222592,797|0.23836564731139806,2813|0.23836564731139806,3346|0.23836564731139806,86|0.23262105259961768,2325|0.23262105259961768,4242|0.22975187432024505,3121|0.2279211529192759
901|0.29488391230979427,75|0.27669929526473314,1641|0.2651650429449553,484|0.25802342327107,1795|0.24268133584853774,1727|0.23717082451262844,4471|0.236227795630767,1785|0.2261335084333227,808|0.22613350843332267,1375|0.22613350843332267,3106|0.22613350843332267,1382|0.22592402852876597,453|0.22116293423234573,2278|0.21874999999999994,914|0.21650635094610968,2039|0.21221867190679128,976|0.21213203435596426,1073|0.21213203435596423,1181|0.21213203435596423,711|0.20801257358446093,4638|0.2041241452319315,1777|0.20277677641345315,2844|0.20277677641345315,3853|0.20277677641345315,1086|0.20044593143431827
287|0.36514837167011077,3391|0.24494897427831788,4638|0.2357022603955159,3232|0.22821773229381923,2822|0.22271770159368703,950|0.2175970699446223,1694|0.21281413268968719,3622|0.21281413268968719,2614|0.21081851067789195,767|0.2083333333333334,2304|0.20412414523193156,3271|0.20412414523193154,575|0.20016019225635895,1253|0.19802950859533489,2723|0.19802950859533489,3084|0.19641855032959654,2874|0.1873171623163388,444|0.18330889377669166,973|0.18330889377669166,776|0.18257418583505539,1149|0.18257418583505539,4589|0.18257418583505539,1283|0.17817416127494962,2246|0.17817416127494962,3833|0.17817416127494962
847|0.35634832254989923,744|0.3086066999241838,3847|0.2886751345948129,1035|0.25000000000000006,1603|0.25000000000000006,3144|0.2475368857441686,4613|0.24056261216234412,4247|0.2357022603955159,4638|0.2357022603955159,1067|0.23570226039551587,3094|0.23570226039551587,1392|0.22821773229381923,396|0.222717701593687,2679|0.21821789023599242,2395|0.21759706994462233,3633|0.21759706994462233,440|0.21281413268968719,652|0.21281413268968719,815|0.21281413268968719,1886|0.21281413268968719,2179|0.21281413268968719,3584|0.21281413268968719,1166|0.21081851067789195,1706|0.2083333333333334,2458|0.2083333333333334
1189|0.2727723627949905,254|0.25663245128736834,258|0.25000000000000006,418|0.24056261216234412,3125|0.23490461932490855,42|0.2175970699446223,896|0.2175970699446223,154|0.21281413268968719,1806|0.21281413268968719,558|0.2083333333333334,766|0.2083333333333334,4772|0.20833333333333337,506|0.20412414523193156,3670|0.20412414523193154,77|0.20016019225635895,810|0.20016019225635895,173|0.19802950859533489,347|0.19802950859533489,927|0.19802950859533489,1732|0.19802950859533489,2464|0.19802950859533489,2851|0.19802950859533489,1040|0.19641855032959654,496|0.1924500897298753,1857|0.1924500897298753
483|0.25584085962673253,253|0.2375422747394687,1645|0.22727272727272724,2645|0.21320071635561044,4465|0.2090605025017727,2785|0.20100756305184242,800|0.19795189561622392,2757|0.19795189561622392,456|0.19462473604038072,773|0.19069251784911845,985|0.1818181818181818,1012|0.1818181818181818,2250|0.1818181818181818,746|0.17782168978975482,4312|0.17782168978975482,599|0.1752499093081954,9|0.17407765595569785,369|0.17407765595569785,654|0.17407765595569785,660|0.17407765595569785,2550|0.17407765595569785,1100|0.17056057308448835,1290|0.17056057308448835,1999|0.17056057308448835,3305|0.17056057308448835
811|0.5933661039639301,284|0.5000000000000001,2537|0.3046358979224712,725|0.25259074277046134,4532|0.25000000000000006,1363|0.24873416908154558,2469|0.24152294576982403,1772|0.24056261216234412,1128|0.24019223070763074,4247|0.2357022603955159,353|0.23570226039551587,1300|0.23570226039551587,3448|0.23145502494313788,1122|0.22821773229381923,2513|0.22821773229381923,1798|0.21759706994462233,1842|0.21281413268968719,2018|0.21281413268968719,2071|0.21281413268968719,2068|0.21004201260420147,1297|0.2083333333333334,1603|0.2083333333333334,2913|0.2083333333333334,3356|0.2083333333333334,3593|0.2083333333333334
1147|0.39036002917941326,1646|0.3185110286353031,2326|0.3003757045930553,2049|0.29277002188455997,998|0.28571428571428575,1579|0.27914526311954124,2030|0.2730094531159741,2071|0.2730094531159741,1723|0.2672612419124244,2351|0.26196841599779186,578|0.2567762955065478,117|0.25197631533948484,269|0.25197631533948484,2225|0.24743582965269678,837|0.2439750182371333,742|0.24313226954193234,1162|0.23809523809523814,1702|0.23809523809523814,1734|0.2380952380952381,791|0.23262105259961768,842|0.23262105259961768,1423|0.23262105259961768,2356|0.23262105259961768,3697|0.23262105259961768,1977|0.22792115291927595
809|0.3202563076101743,4076|0.3076923076923077,2072|0.2995723447576391,717|0.29268470350248177,1781|0.2913428162916919,696|0.2862512870383358,3886|0.2862512870383358,1231|0.28022426915890253,2876|0.26419797463373906,2234|0.2508726030021272,2858|0.2508726030021272,444|0.24656448378672144,354|0.24019223070763074,1524|0.2311250817605122,2899|0.2311250817605122,3261|0.2311250817605122,365|0.23076923076923078,759|0.23076923076923078,941|0.23076923076923078,4100|0.23076923076923078,2169|0.22645540682891918,2904|0.22645540682891918,3750|0.22645540682891918,4638|0.22645540682891918,1177|0.22568905807670636
1851|0.2984810028978546,3897|0.2581988897471611,1505|0.25584085962673253,665|0.23533936216582085,3171|0.22677868380553634,1790|0.2267786838055363,3883|0.2267786838055363,167|0.21821789023599242,1389|0.21821789023599242,1930|0.21821789023599242,1288|0.21380899352993954,343|0.21320071635561044,1616|0.21320071635561044,3578|0.21320071635561044,618|0.20412414523193156,645|0.20412414523193156,1774|0.20412414523193156,2097|0.20412414523193156,2713|0.20412414523193156,3244|0.20412414523193156,3593|0.20412414523193156,3994|0.20412414523193156,2815|0.20000000000000004,3040|0.20000000000000004,1097|0.2
567|0.3181818181818182,141|0.3111879571320709,184|0.2984810028978546,42|0.2727272727272727,4196|0.2727272727272727,3482|0.25584085962673253,1656|0.25087260300212727,2601|0.24618298195866548,699|0.23262105259961768,3098|0.23262105259961768,34|0.22727272727272724,343|0.22727272727272724,896|0.22727272727272724,1354|0.22727272727272724,1521|0.22727272727272724,1825|0.22727272727272724,429|0.22227711223719354,1983|0.22019275302527208,754|0.21938172723813917,2351|0.21938172723813917,1121|0.2175970699446223,289|0.21320071635561044,3670|0.21320071635561041,77|0.2090605025017727,130|0.20515248496555452
1328|0.33968311024337877,717|0.3344968040028363,354|0.3202563076101743,1781|0.29134281629169184,180|0.2862512870383358,439|0.2862512870383358,2984|0.2862512870383358,1102|0.2692307692307693,2416|0.2692307692307693,4589|0.2631174057921088,2234|0.2508726030021272,696|0.24535824603285922,924|0.24535824603285922,1127|0.24535824603285922,1508|0.24535824603285922,2642|0.24019223070763074,694|0.23533936216582085,1651|0.23533936216582085,1280|0.2311250817605122,2904|0.22645540682891918,2035|0.22496063533292376,2110|0.22496063533292376,2326|0.22496063533292376,2531|0.22496063533292376,621|0.22237479499833035
386|0.5543218625245872,180|0.45873171092556453,248|0.3600000000000001,1177|0.29591817714964314,2030|0.2919201796799047,1465|0.27456258919345766,2381|0.2694301256218254,553|0.2683281572999748,4589|0.2683281572999748,940|0.2618614682831909,201|0.25584085962673253,455|0.25584085962673253,439|0.25021729686848976,696|0.25021729686848976,1127|0.25021729686848976,1508|0.25021729686848976,2071|0.25021729686848976,2398|0.25021729686848976,4281|0.25021729686848976,354|0.24494897427831788,270|0.24494897427831785,1503|0.24253562503633297,622|0.24000000000000005,3373|0.2357022603955159,218|0.23570226039551587
147|0.32163376045133846,3884|0.32163376045133846,3336|0.30792014356780045,523|0.3012320380383547,219|0.2939723678960656,339|0.2749859704614352,596|0.2749859704614352,11|0.2694301256218254,248|0.2694301256218254,39|0.264197974633739,213|0.25197631533948484,139|0.24077170617153845,1610|0.24077170617153845,3162|0.24077170617153845,1131|0.23570226039551584,3251|0.23570226039551584,2026|0.22645540682891915,3623|0.22075539284417395,277|0.21516574145596762,939|0.214422506967559,1200|0.21081851067789195,166|0.20998026278290405,170|0.20998026278290405,396|0.20998026278290405,447|0.20998026278290405
3750|0.32102894156205125,1374|0.3185110286353031,1537|0.3111879571320709,1127|0.3043478260869566,1508|0.3043478260869566,354|0.297939785765562,1203|0.2870189239409639,365|0.2862512870383358,690|0.2862512870383358,941|0.2862512870383358,2169|0.2809003238667948,4589|0.27975144247209416,872|0.2730094531159741,2587|0.2730094531159741,1781|0.27104108243182823,3521|0.26919095102908275,717|0.2667325346846322,779|0.2667325346846322,2858|0.2667325346846322,3698|0.2667325346846322,973|0.26215206019559845,180|0.26086956521739135,286|0.26086956521739135,439|0.26086956521739135,446|0.26086956521739135
4247|0.24618298195866548,891|0.23836564731139806,4218|0.23262105259961768,2168|0.2222771122371935,1022|0.2175970699446223,4740|0.2175970699446223,944|0.21320071635561044,3472|0.2090605025017727,3847|0.20100756305184242,2176|0.19564639521780736,2943|0.19564639521780736,3272|0.19564639521780736,3681|0.19069251784911845,1171|0.18609684207969415,2128|0.18609684207969415,3545|0.18609684207969415,2786|0.1818181818181818,1535|0.17782168978975482,2642|0.17407765595569785,2970|0.1709408646894569,4543|0.1709408646894569,301|0.17056057308448835,2802|0.16724840200141816,1962|0.16514456476895406,3302|0.16514456476895406
769|0.29346959282671103,605|0.251259453814803,1587|0.24618298195866545,1382|0.23354968324845687,546|0.22727272727272724,1825|0.22727272727272724,112|0.22227711223719354,141|0.22227711223719354,3104|0.2222771122371935,289|0.21320071635561044,3670|0.21320071635561041,77|0.2090605025017727,1306|0.20683507599800763,1684|0.20145574100634506,2494|0.20100756305184242,3059|0.20100756305184242,2745|0.19795189561622395,2114|0.19564639521780736,254|0.19145989526687088,194|0.19069251784911845,1277|0.19069251784911845,1426|0.19069251784911845,4050|0.19069251784911845,157|0.18609684207969415,1221|0.18609684207969415
2601|0.37796447300922725,555|0.3055050463303894,1777|0.3003757045930553,2738|0.2817180849095055,896|0.27914526311954124,2231|0.2727723627949905,2351|0.26196841599779186,1520|0.25717224993681986,2037|0.2503130871608794,2326|0.2503130871608794,464|0.24397501823713327,4235|0.24397501823713327,2745|0.24313226954193232,390|0.23809523809523814,533|0.23809523809523814,2093|0.23809523809523814,692|0.23262105259961768,3029|0.22792115291927595,453|0.22750787759664506,829|0.22750787759664506,1026|0.22750787759664506,966|0.2253744679276044,1983|0.2253744679276044,2833|0.2253744679276044,4271|0.21821789023599242
